,Species,Range,Range_hosts,Overlap_hosts,Overlap_any_plant
56,Pseudophilotes_baton,366.262724438746,7030.56676646699,28.5785864965353,366.239219785601
57,Leptotes_pirithous,74.1015540556755,19497.213767278,8.2105686816227,74.1015538583598
58,Cupido_argiades,15623.969848791,0,0,15623.9694434986
59,Cupido_alcetas,3097.45160943227,40038.4782362657,1686.40075702996,3097.44914851953
60,Cupido_osiris,119.30718722539,40038.4782362657,42.0042423745194,119.307177987025
61,Cupido_minimus,10849.17226429,7030.56676646699,1740.7070826189,10849.1186351272
62,Plebejus_argus,1431.60342323254,0,0,1431.45578538157
63,Plebejus_idas,3485.2686972394,0,0,3484.86694184921
64,Plebejus_argyrognomon,1.18595745334268,0,0,1.18595744809768
65,Cyaniris_semiargus,10492.2352811145,97550.4615184991,7269.82604526564,10492.055638016
66,Aricia_nicias,259.957205285219,95121.1261206472,172.683667457927,259.956667651126
67,Aricia_artaxerxes,4089.50036614912,52448.2604693888,2029.81960318891,4089.44852964772
68,Aricia_agestis,926.278247379969,72204.0983849364,615.500947347559,926.27824118632
69,Polyommatus_escheri,36.284704659031,37841.6423295837,24.5197852413052,36.2844621196504
70,Polyommatus_thersites,184.837836350517,0,0,184.837824167231
71,Polyommatus_amandus,1375.3245096138,90513.6090421727,1318.01317717337,1375.32450063142
72,Polyommatus_icarus,25798.9181322283,70639.6379563454,15780.7745453698,25798.9118129681
73,Polyommatus_eros,1141.31808017059,29820.855284832,66.1665963621125,1141.29564064069
74,Polyommatus_dorylas,362.607131808876,0,0,362.6070591321
75,Polyommatus_damon,1375.94368829033,17082.9415595845,727.09453702265,1375.93841010769
76,Neptis_rivularis,835.551625305723,10949.1325672832,179.886955922307,835.551261575601
77,Limenitis_populi,937.70758174621,2578.08752214376,1.45917920280488,937.702336121054
78,Limenitis_reducta,339.07647718806,2578.08752214376,0.499412887110567,339.076367162225
79,Limenitis_camilla,8377.7675544181,2578.08752214376,0.00639828544486712,8377.76593787993
80,Issoria_lathonia,8653.67264258991,2578.08752214376,201.338493396223,8653.4765456074
81,Brenthis_ino,1373.43425836062,17082.9415595845,291.919677075776,1373.43350245856
82,Argynnis_paphia,20092.002377665,17082.9415595845,2462.49178122495,20091.9569615709
83,Fabriciana_adippe,5100.49427890675,17082.9415595845,1450.54821432846,5100.48109928278
84,Boloria_pales,5112.50924107513,10949.1325672832,97.496190060329,5112.40096795457
85,Boloria_napaea,1346.40779464527,10949.1325672832,28.5798836893088,1346.36207269583
86,Boloria_aquilonaris,14.9271399594305,10949.1325672832,1.63042213691616,14.9271332332434
87,Boloria_selene,5600.34950618188,10949.1325672832,771.176034143309,5600.2354035981
88,Boloria_dia,1467.86429948077,10949.1325672832,216.546752647208,1467.8642892869
89,Boloria_euphrosyne,7717.77395945619,11410.1609414672,1426.68544494934,7717.73657458691
90,Boloria_titania,5285.09529951673,118649.392768075,4996.43691650652,5285.04087586609
91,Apatura_iris,3912.88442993512,30115.0633971879,1319.77120961705,3912.8310282533
92,Apatura_ilia,3160.90484034997,30866.9781981031,536.607891788478,3160.9045895654
93,Araschnia_levana,5258.57493575682,29808.6037892562,1511.81664952261,5258.57338275485
94,Vanessa_cardui,29109.2164267307,29808.6037892562,6179.38488446655,29108.4507282479
95,Vanessa_atalanta,65656.6870119677,29808.6037892562,15623.9104240234,65654.9828793611
96,Aglais_io,21639.3327021227,70824.3658267857,10217.2936116517,21639.2890740107
97,Aglais_urticae,57978.4290788679,7027.76954909433,2578.59405309752,57976.9530672024
98,Polygonia_c.album,19112.508286029,7027.76954909433,1389.28304864449,19112.4696388638
99,Nymphalis_polychloros,6488.13690339722,74325.0731259239,3487.6701230783,6488.13479590077
100,Nymphalis_antiopa,11473.0079325514,43195.4942050854,5328.1669896289,11472.3238460894
101,Euphydryas_cynthia,1638.04655949342,70465.8154667062,851.455065647323,1637.90954572802
102,Euphydryas_intermedia,292.279964514644,67107.9704407311,171.172119069362,292.279892453546
103,Melitaea_didyma,1565.08625188071,28562.1365144462,741.887227966764,1565.08624375928
104,Melitaea_phoebe,2425.69431637543,77391.342053136,1583.8053120743,2425.69156534697
105,Melitaea_cinxia,509.886390841501,60126.8157257601,239.039156521701,509.886310508531
106,Melitaea_diamina,5174.84512774692,0,0,5174.37951483892
107,Melitaea_aurelia,162.586240212501,5384.31075133062,21.9258153743752,162.586240070672
108,Melitaea_varia,758.63944798239,85017.6175203014,387.666133693851,758.636453654133
109,Melitaea_parthenoides,577.235063854299,31037.297467258,222.094885670169,577.235060843426
110,Melitaea_deione,8.1887451333151,28655.9908097126,2.26338112742654,8.17778185996131
111,Melitaea_athalia,30.0022596646971,0,0,30.0022507405653
112,Melitaea_britomartis,0.000851604423015021,0,0,0.000851603961303959
113,Libythea_celtis,92.666553864467,0,0,92.6665520159853
114,Lasiommata_maera,17360.1797747883,0,0,17360.0000129768
115,Lasiommata_petropolitana,4434.19253596783,1663.48580281498,88.0384007661312,4434.11581244248
116,Lasiommata_megera,16038.0557877191,0,0,16038.0539409358
117,Lopinga_achine,615.299184162095,0,0,615.299033298077
118,Coenonympha_glycerion,470.710457232176,0,0,470.71045721647
119,Coenonympha_pamphilus,19095.2895096003,5384.31075133062,1416.83504835603,19095.2866942643
120,Coenonympha_tullia,12.2368628573314,45978.7551981625,9.78240139476369,12.2368625360903
121,Melanargia_galathea,28671.8422290366,39887.116041758,6212.29427550689,28671.8173388197
122,Hipparchia_statilinus,17.7119962148855,5914.82510528225,8.43189085573048,17.711996214746
123,Hipparchia_fagi,873.680904145098,34234.810135633,405.880723071576,873.680477256997
124,Hipparchia_semele,894.284480771379,117722.514558457,878.83399676423,894.284410375549
125,Oeneis_glacialis,2263.4054816477,8202.26188517294,52.7713157162266,2263.23313139221
126,Brintesia_circe,5020.66268528341,41269.2860420098,1692.90049788396,5020.66267309903
127,Satyrus_ferula,1471.07320230391,71351.9611815846,1062.2839874855,1471.06292404929
128,Hyponephele_lycaon,682.010893742209,89862.3266868889,646.051971928199,682.010769692986
129,Aphantopus_hyperantus,12965.1917853228,9951.30238785203,1608.75516601299,12965.1867167836
130,Maniola_jurtina,37212.3358639437,9951.30238785203,4691.63920199646,37212.3318705108
131,Erebia_nivalis,14.6359401636833,9951.30238785203,0.000182204889832113,14.6352519918524
132,Erebia_tyndarus,11752.9912657671,9951.30238785203,26.0248152377578,11752.7436501883
133,Erebia_christi,0.445008955093443,28285.1522460238,0.1514292851734,0.442598077267508
134,Erebia_pharte,1951.41725057422,9951.30238785203,5.04027685247108,1951.39428117223
135,Erebia_epiphron,2677.36117767441,9951.30238785203,1.9456424344275,2677.26243408248
136,Erebia_meolans,1213.73001694217,9951.30238785203,67.6368505249561,1213.72184245695
