,Species,Range,Range_hosts,Overlap_hosts,Overlap_any_plant
80,Issoria_lathonia,9212.40377824896,5960.80119295312,407.366739406786,9212.19299497456
81,Brenthis_ino,2628.64150071573,15406.1204798263,340.960221001575,2628.63987908018
82,Argynnis_paphia,21815.874213939,15406.1204798263,2513.53310943103,21815.8130281762
83,Fabriciana_adippe,4467.59652607597,15406.1204798263,1041.65846552224,4467.57792925161
84,Boloria_pales,9388.03813079488,7319.35194057026,76.2891827212186,9387.90155081326
85,Boloria_napaea,2511.11957029501,7319.35194057026,22.4587330620597,2511.0660176549
86,Boloria_aquilonaris,44.5879800701303,7319.35194057026,2.99947468528087,44.5879180047932
87,Boloria_selene,3801.73376447848,7319.35194057026,363.702402564309,3801.57463971983
88,Boloria_dia,1297.17852829391,7319.35194057026,118.239785866527,1297.17851500668
89,Boloria_euphrosyne,8075.66683071774,9675.14099781091,1070.67193119424,8075.60284249207
90,Boloria_titania,5200.96264488219,117108.440883108,4834.76202925124,5200.88516490508
91,Apatura_iris,3995.60998797298,24351.6451784086,1143.70568574577,3995.55799526103
92,Apatura_ilia,888.328781090759,32032.6480360586,194.024587002627,888.328541775488
93,Araschnia_levana,5498.90721657919,29962.5079877496,1826.26079356365,5498.90494140306
94,Vanessa_cardui,34427.8242920642,29962.5079877496,7591.72739889114,34426.9810178419
95,Vanessa_atalanta,64630.8006309204,29962.5079877496,15930.0649893994,64628.9936139534
96,Aglais_io,19011.3795399197,70138.7410169162,9880.05023073104,19011.3249607666
97,Aglais_urticae,69915.0088603484,5453.64305066216,2571.8652204396,69913.3599185253
98,Polygonia_c.album,15024.6257026748,5453.64305066216,915.523316235756,15024.5822569136
99,Nymphalis_polychloros,3751.7210493422,79039.3392825705,2202.33135203666,3751.71882275913
100,Nymphalis_antiopa,8947.04984697028,47860.1377786911,4216.02125105187,8946.3884672772
101,Euphydryas_cynthia,4181.99478423519,69867.6358743956,2350.12037635395,4181.83449014103
102,Euphydryas_intermedia,142.907869188751,66998.8575514717,67.0676724863514,142.90772471595
103,Melitaea_didyma,684.442948008034,32820.9108645474,240.280362316252,684.442930168376
104,Melitaea_phoebe,1187.80703274558,60205.6068386703,613.225749759852,1187.80324531373
105,Melitaea_cinxia,384.153804783203,51613.6546617243,172.216957452553,384.153695669483
106,Melitaea_diamina,5365.30544113112,0,0,5364.77016931783
107,Melitaea_aurelia,113.084366070029,7263.07722019258,5.29955583765134,113.084365752644
108,Melitaea_varia,1780.95614664069,80414.283386915,864.084121291472,1780.94899361689
109,Melitaea_parthenoides,450.652047493043,21257.4910481368,130.350257763581,450.652045525429
110,Melitaea_deione,5.10020407543526,19346.687242515,0.879269429010173,5.09097869173252
111,Melitaea_athalia,30.0708024321154,0,0,30.0707797243019
112,Melitaea_britomartis,0.00126504230739257,0,0,0.00126504174241962
113,Libythea_celtis,49.2379224418583,0,0,49.2379173926409
114,Lasiommata_maera,14870.2061166735,0,0,14869.995551327
115,Lasiommata_petropolitana,3654.43291198584,1685.27116151904,23.1427089076559,3654.32889534087
116,Lasiommata_megera,13515.9958157445,0,0,13515.9934185572
117,Lopinga_achine,254.092972478396,0,0,254.092917290003
118,Coenonympha_glycerion,91.4832235525896,0,0,91.4832234811121
119,Coenonympha_pamphilus,27720.596966819,7263.07722019258,2915.52543884315,27720.5918590257
120,Coenonympha_tullia,15.8832243358151,54590.6377168172,11.1210158528806,15.8832231494933
121,Melanargia_galathea,30968.8282332737,48638.6102092852,7444.11892064781,30968.7895675873
122,Hipparchia_statilinus,12.1483986395613,2939.18660527602,3.86128245640103,12.1483986388929
123,Hipparchia_fagi,687.094032798511,31621.5176242858,242.292017684451,687.093059335402
124,Hipparchia_semele,884.052213401989,115639.991382413,844.93089381934,884.052091995134
125,Oeneis_glacialis,2898.12914544204,7799.53567782107,38.6336371720713,2897.93072612313
126,Brintesia_circe,5929.32521508156,36726.3305482846,2121.3467976339,5929.3252109886
127,Satyrus_ferula,525.513962976173,69758.7963415017,349.912609774751,525.507485066889
128,Hyponephele_lycaon,385.409153170495,85739.052261499,347.32559488392,385.409009397988
129,Aphantopus_hyperantus,18224.3303557418,9688.20755145658,1984.85259148549,18224.3238130412
130,Maniola_jurtina,40485.3997129158,9688.20755145658,5190.10975865251,40485.3950150446
131,Erebia_nivalis,39.0190516761953,9688.20755145658,0.00018886014378728,39.0180873984487
132,Erebia_tyndarus,15462.2291063459,9688.20755145658,18.2499208454873,15461.9294220718
133,Erebia_christi,0.567354111178258,27548.442826755,0.158342399666176,0.564328741838683
134,Erebia_pharte,2575.05381166606,9688.20755145658,3.49659339647401,2575.02573391193
135,Erebia_epiphron,4003.07808967968,9688.20755145658,1.25800181376864,4002.96430286789
