,Species,Range,Range_hosts,Overlap_hosts,Overlap_any_plant
1,Parnassius_mnemosyne,1257.38264167509,0,0,1257.36636390961
2,Parnassius_apollo,8530.34862265586,60517.9437682871,3493.00769007926,8529.81038383553
3,Parnassius_phoebus,1736.99215891697,57635.7178813724,581.029349062897,1736.961755635
4,Iphiclides_podalirius,11095.9248331809,57635.7178813724,8071.38816599409,11095.9212628407
5,Papilio_machaon,40546.8324954801,57635.7178813724,17813.7729612146,40545.7865340182
6,Carcharodus_alceae,3140.299195404,57635.7178813724,1741.24221994768,3140.29915650182
7,Spialia_sertorius,588.773353465391,8078.73743883414,78.6724712946463,588.773306317286
8,Erynnis_tages,2974.95127142128,138.111488168896,4.33824250010656,2974.91316012805
9,Pyrgus_carthami,16.5967573133826,20900.7625121652,9.17673863684115,16.5967544593243
10,Pyrgus_malvae,2000.76518375485,0,0,2000.76468898506
11,Pyrgus_andromedae,170.914375378978,0,0,170.91282122401
12,Pyrgus_cacaliae,402.675360777285,0,0,402.66631583345
13,Pyrgus_serratulae,965.22634193783,42362.9665088774,630.861151083754,965.225668354921
14,Pyrgus_armoricanus,168.903632843481,42362.9665088774,36.7146809816586,168.903632340547
15,Pyrgus_cirsii,0.000588365970101612,42362.9665088774,0.000125250372633462,0.000588365757480083
16,Pyrgus_carlinae,149.637882310616,42362.9665088774,109.040256476789,149.637045615296
17,Pyrgus_alveus,1233.85617617851,42362.9665088774,814.613111791571,1233.8536459219
18,Heteropterus_morpheus,68.5471612350769,42362.9665088774,30.9080243252986,68.5471520776114
19,Carterocephalus_palaemon,1379.69774366148,42362.9665088774,671.713833341279,1379.69674554381
20,Thymelicus_acteon,7.89271693945219,42362.9665088774,3.31260591357026,7.89271622166092
21,Thymelicus_sylvestris,2836.694752243,42362.9665088774,1071.38754098389,2836.69413575182
22,Thymelicus_lineola,2776.96848796568,42362.9665088774,1536.95599575431,2776.79120462976
23,Ochlodes_sylvanus,9216.48461808072,42362.9665088774,3286.86764992715,9216.33596880406
24,Hesperia_comma,6209.98372592244,42362.9665088774,3793.4737995485,6209.97771528431
25,Gonepteryx_rhamni,50189.4946291291,704.131080500958,395.946754658124,50189.3717935748
26,Colias_alfacariensis,954.55957497415,704.131080500958,0.143474803644613,954.559496890885
27,Colias_phicomone,3890.4976797245,98068.6795274254,2310.99953097702,3890.46916421972
28,Colias_palaeno,1280.99957507224,4114.12273575885,0.620259666918261,1280.93069227645
29,Anthocharis_cardamines,27063.4777627862,22996.008524077,6992.32826524031,27063.2425178574
30,Aporia_crataegi,15356.4009998991,2865.05341275127,147.396362229763,15355.7442565685
31,Pontia_callidice,1496.00686843973,0,0,1495.92078770182
32,Pieris_brassicae,12234.05056997,32059.7138409838,3318.65817306814,12234.0259743557
33,Pieris_mannii,5276.03087539208,1138.46872004174,0.0207012924243601,5276.01744411852
34,Pieris_bryoniae,3035.1361374541,57453.7060217236,1380.36553389537,3035.09507118962
35,Hamearis_lucina,1333.44548879264,88315.1463978007,1124.9065401172,1333.44522183134
36,Lycaena_phlaeas,3367.3049850138,0,0,3367.30479856753
37,Lycaena_virgaureae,3401.63457510892,43642.2792431195,1641.21082018141,3401.60294713594
38,Lycaena_helle,69.4590398505332,0,0,69.4590388646266
39,Lycaena_alciphron,197.610020721278,15476.5349601609,7.90299000243887,197.489827403842
40,Lycaena_dispar,537.808919695085,0,0,537.808918762024
41,Lycaena_hippothoe,2212.55186363696,0,0,2212.54907732067
42,Thecla_betulae,1984.88443552511,3885.61350437942,63.5056454752919,1984.88438636217
43,Favonius_quercus,1388.81531549659,0,0,1388.805616799
44,Satyrium_w.album,1958.36203803769,50837.8017281531,903.422492219704,1958.35856353625
45,Satyrium_acaciae,0.38621845120556,6940.58662665897,0.00283545074701261,0.386218451198548
46,Satyrium_spini,285.101057492833,52685.5469582638,208.254634246962,285.101002946089
47,Satyrium_ilicis,26.6304248744168,35694.6270115673,11.7189281537697,26.6304245681453
48,Lampides_boeticus,809.127674978555,117872.690556014,789.972086044633,809.126881881999
49,Celastrina_argiolus,16311.1154038368,62844.5380813273,6907.02924582034,16311.0514494844
50,Phengaris_arion,3827.73765458054,84859.0615954219,2361.52522654307,3827.73114563393
51,Phengaris_teleius,303.305232398134,33908.7131113278,235.227034077374,303.305221722729
52,Phengaris_nausithous,275.383479176978,28592.0422019342,208.322253203401,275.383458397146
53,Scolitantides_orion,1152.04509269513,117366.402916901,1098.6597532704,1152.04505394265
54,Iolana_iolas,119.707669213922,0,0,119.707669212028
